Sujeto,Archivo,Condicion,Mu_C3,Mu_Cz,Mu_C4,Beta_C3,Beta_Cz,Beta_C4,ERD_Mu_C3,ERD_Mu_C4,Entropy_C3,Entropy_Cz,Entropy_C4,Hjorth_Activity_C3,Hjorth_Mobility_C3,Hjorth_Complexity_C3,Coh_Mu_C3_C4,Coh_Beta_C3_C4
S001,S001R07.edf,Reposo,2.376760993285452e-11,2.1149092777497032e-11,2.2295180271363498e-11,8.104549083138389e-12,1.005354782173737e-11,7.178137496417688e-12,549.116946786345,582.1422163065632,0.6986502015100552,0.713271197775601,0.6985487198851006,3.219258939336043e-10,0.6168221953603931,1.2964081334829856,0.5762578067437376,0.5577010913821847
S001,S001R07.edf,Derecha,3.7594895740151245e-11,3.525334364773184e-11,2.721872871276252e-11,1.1037497496705606e-11,1.3289065207655948e-11,1.026473233374555e-11,586.2966012896495,507.02692801615746,0.6739289248692575,0.6888616544493187,0.6997959899723304,5.089709844972126e-10,0.5982533816973411,1.275306871064755,0.5839538679288475,0.6075632896141024
S001,S001R07.edf,Reposo,2.8929944929472346e-11,2.5468401989941134e-11,1.802498115355544e-11,1.0010783910852815e-11,1.1100315522816766e-11,7.805014484934162e-12,527.210501851766,450.68578471052405,0.7009109974611832,0.719148399523195,0.7128689103160889,4.203371741565218e-10,0.6216873587330871,1.2834169671606208,0.5876587422755226,0.5097619995466253
S001,S001R07.edf,Derecha,5.0050771982381315e-11,5.088153929189829e-11,3.0913534497044104e-11,8.184618171741893e-12,9.188140894047253e-12,6.250940594709713e-12,820.7394829814477,726.462734812137,0.6429064476646383,0.6638077021269334,0.6581483736092189,4.261963214050394e-10,0.5522629886904893,1.3731862425442058,0.7835419717133137,0.5648778663599556
S001,S001R07.edf,Reposo,4.010161541402311e-11,4.630983838373574e-11,3.094517345125853e-11,1.042860590434186e-11,8.094909977370256e-12,7.0359227277849735e-12,631.3171405958313,619.153109311526,0.672850603033978,0.6648330545129849,0.6473419001964857,4.203685436295459e-10,0.5922384078000711,1.2989800993594347,0.7796735418766846,0.48946542587862396
S001,S001R07.edf,Izquierda,3.0591966954545785e-11,3.1661679926007134e-11,2.078411827807069e-11,9.49952387380015e-12,1.0035001531954132e-11,7.2387308853919386e-12,584.2474959168994,535.9659298156619,0.7013833177317549,0.7031744690156657,0.7128658138339534,3.9001645184253026e-10,0.6208382973754297,1.2797649330977732,0.8051679714681605,0.6236788951775146
S001,S001R07.edf,Reposo,4.196889550182401e-11,3.1011100247457575e-11,2.372433796409652e-11,8.02622078735704e-12,7.914134245448838e-12,6.328159652702112e-12,741.0894628240087,634.7731972388416,0.6722725444544762,0.7089089405543381,0.6980574629518931,4.152193686150572e-10,0.5952497760220621,1.3433752671661383,0.7124979927006229,0.5189939086686886
S001,S001R07.edf,Derecha,1.9181449647179608e-11,1.705555586336252e-11,1.5278762122372706e-11,9.055943957467024e-12,1.0515008568106785e-11,8.114420742450485e-12,444.7606878866267,425.46068130020166,0.7149783946148399,0.7300901850619642,0.7047192085374474,3.3234043395973765e-10,0.6462498339694238,1.2398890440818737,0.5946339979170161,0.552122165805529
S001,S001R07.edf,Reposo,3.033684418715349e-11,3.750437175645303e-11,4.572763910951552e-11,1.0073302607937589e-11,8.259430696528779e-12,7.571569277056233e-12,527.1949685862794,790.7151776103492,0.693118717108801,0.6854334695234972,0.6568647587261511,4.131103806587327e-10,0.6073200035245739,1.2957141178631664,0.6531567029070428,0.469944214437561
S001,S001R07.edf,Izquierda,3.322271497084952e-11,3.186199246418117e-11,1.9232542969741344e-11,9.097788453796141e-12,7.429437651164855e-12,4.904759225157494e-12,637.0993166882944,658.0652157591112,0.7050229057349063,0.7076679112823077,0.7126472548843537,4.064152273972802e-10,0.5906939919439917,1.3412799081171358,0.8555236425982375,0.6146756227410695
S001,S001R07.edf,Reposo,2.683437063731563e-11,3.292282801108572e-11,2.2225952807954728e-11,1.0864584084425779e-11,9.665048287116904e-12,7.107705144259152e-12,465.5416014677082,542.5360049446441,0.6953275219475863,0.6733776058454548,0.6786997345141114,3.560451802036955e-10,0.6259748211810868,1.2723780155570454,0.7182281582655294,0.6330374431315312
S001,S001R07.edf,Izquierda,2.5698388226032126e-11,2.564403395739306e-11,1.8546594515519484e-11,9.878331860024292e-12,1.781331253041231e-11,8.351689264090224e-12,485.1832412098435,468.24060677314156,0.7383963712809015,0.7481834843025672,0.7248224670448075,3.991760923571806e-10,0.6682920673555263,1.3019978619852852,0.7150138216838152,0.6233464130271196
S001,S001R08.edf,Reposo,2.553384353755757e-11,2.1658153635144594e-11,1.664439337349296e-11,7.065173840165051e-12,1.0168129315913512e-11,4.8513484452143355e-12,601.0252946542007,553.6862583729926,0.6983165753245891,0.7161389829388211,0.6816980144956073,2.8969435856762354e-10,0.6361687167720225,1.3273217861573767,0.6212025054422204,0.46837940380824183
S001,S001R08.edf,Izquierda,2.3161376326614155e-11,2.6560324136770155e-11,1.5360508289178567e-11,8.432162723683018e-12,7.628235778886481e-12,6.1530569263618065e-12,532.674989318416,503.89067980476244,0.7023118510829294,0.6860952554571436,0.7008722460220715,3.0540966713152754e-10,0.6244444741886763,1.2788373929567687,0.7346046140735244,0.5827428289017871
S001,S001R08.edf,Reposo,2.1991110090901208e-11,1.949618511147488e-11,2.2138358185694583e-11,7.915294825775615e-12,7.262758378531641e-12,5.7770490553256426e-12,478.6081750024189,594.7643839776371,0.6867127450921019,0.6963389994740401,0.6481707865263294,3.166395832675659e-10,0.6142112136419077,1.337281620428749,0.5655661546434675,0.5538020853656417
S001,S001R08.edf,Derecha,3.128974015304027e-11,2.965815620073835e-11,2.020266324010649e-11,6.8690950088362186e-12,7.283369760279819e-12,6.394626253906467e-12,665.565858995597,525.9785014279074,0.6884781001383796,0.689963625308463,0.6853071698668856,3.709948633624283e-10,0.5752793050498043,1.34469544239846,0.6383988545592355,0.5375954702480891
S001,S001R08.edf,Reposo,2.729278854788202e-11,3.070095447657586e-11,2.2210845196250348e-11,7.895611613621335e-12,7.160619981635839e-12,6.541246587552067e-12,533.7863784443472,572.0869882215165,0.7043437187327203,0.6898103351505881,0.6825035380464378,3.5672491742867157e-10,0.5912438038694332,1.3799157245390778,0.696368183050027,0.6548844738268306
S001,S001R08.edf,Izquierda,1.816057279667062e-11,1.5823551068197647e-11,1.1343168408737412e-11,8.799427641528931e-12,8.144711498205648e-12,6.133891832847094e-12,420.4312058622569,385.89515992999634,0.7054001047014866,0.720440346269296,0.7254657668349094,3.5964958639888366e-10,0.6237941352418225,1.2435975137739,0.6325893563908601,0.6435636549738203
S001,S001R08.edf,Reposo,3.500914155783437e-11,3.74425889749924e-11,2.6006026278875768e-11,1.0384814167325013e-11,1.0032369045361946e-11,7.79719585829917e-12,593.9059553151192,577.376436567773,0.7076010683241938,0.7062850302039315,0.7173729963901105,3.5322538007630945e-10,0.6135486361999952,1.282439089332618,0.73464532539045,0.5813869175309163
S001,S001R08.edf,Derecha,2.4086555707718115e-11,2.1429522310938455e-11,1.744414227475018e-11,1.006311120722799e-11,1.2159760461701592e-11,7.563397923592187e-12,461.51771360006467,472.93052398443257,0.7114298087894428,0.7311989515925479,0.710039659359139,3.835140876199723e-10,0.618463999895691,1.3243194700967318,0.6735572390547998,0.6522271947247389
S001,S001R08.edf,Reposo,5.5527257761820537e-11,4.280747160307867e-11,3.325978888184308e-11,1.3476506331908454e-11,1.2715984254648654e-11,9.635565152898036e-12,633.6110941224135,569.4321999709044,0.6746954121831952,0.6982500688533625,0.6929703383596393,5.799819534131977e-10,0.598170329124429,1.2869702522448851,0.6091868026816882,0.5914092010775523
S001,S001R08.edf,Izquierda,2.995010981625349e-11,2.1599977478919717e-11,1.5580363698147493e-11,9.46126204645077e-12,9.568137942667241e-12,6.119584691357865e-12,555.0205001167368,489.34532079709203,0.6993911401766624,0.7235143527600876,0.7200762749151897,3.822902297155066e-10,0.59134384375505,1.3089053112741622,0.738324174967963,0.62394956810377
S001,S001R08.edf,Reposo,2.7835441397296554e-11,2.7715876485590494e-11,2.07532899979044e-11,1.1399649647481833e-11,1.0135148047811082e-11,6.751884713218605e-12,496.89526447829354,565.735409275756,0.7142537571750621,0.7100553550694555,0.705376187079163,3.961355018171785e-10,0.6128833421443606,1.2893509648801944,0.7030402879857577,0.5989796023021418
S001,S001R08.edf,Derecha,3.3082526246538113e-11,2.5375804856405215e-11,1.9810484297566308e-11,7.7787599080815e-12,9.184668188535386e-12,5.518290314173328e-12,695.691738242242,594.0691522269129,0.692283104079636,0.7172293672771833,0.7057301560494703,3.824231570951848e-10,0.5722145336589156,1.334255103712603,0.8088506882264607,0.4625789604956193
S001,S001R08.edf,Reposo,5.094919305877778e-11,3.733622894476164e-11,2.6401278177437985e-11,1.031002069866449e-11,8.96100452028808e-12,5.239509930575684e-12,717.6513110147147,719.4447518256158,0.6629490312742202,0.683735723414954,0.6764139440749618,5.200057085767838e-10,0.5856750892562784,1.3118020882192174,0.8303619544434288,0.5947145026858953
S001,S001R08.edf,Izquierda,1.872934687770625e-11,2.2687989843254454e-11,1.7522686790054007e-11,1.0075306345676114e-11,1.6839930320721794e-11,6.689827694204299e-12,348.49004142709197,467.06883265670615,0.7059626757331983,0.7197279719306906,0.7062368041200604,3.778586470817521e-10,0.6389884946056068,1.2621827258981082,0.6037965106697587,0.4344595746681337
S001,S001R08.edf,Reposo,5.273409376781512e-11,4.3260829855583004e-11,3.481914747146928e-11,1.1240665345082918e-11,1.0418677485694715e-11,6.975969896018207e-12,715.0419460416964,703.5524182593834,0.6440909565239276,0.6705405844191791,0.6657762979500778,5.477142658652506e-10,0.580214634002471,1.275286926585078,0.6376797576805749,0.557039040535389
S001,S001R08.edf,Derecha,3.729999169713967e-11,3.5000297615094934e-11,3.0219642622463964e-11,1.0449795459865568e-11,1.116058521680367e-11,7.706807448422643e-12,607.3096718818169,651.1769843943453,0.7036159510091713,0.7128248175341236,0.712719453554374,3.8175044105987996e-10,0.6166473473498316,1.2698227037884409,0.815933352999173,0.7667464832472963
S001,S001R08.edf,Reposo,1.8250824528384036e-11,1.6957525579883952e-11,1.725516939936764e-11,8.839943709576102e-12,1.1425386617200586e-11,8.059641647443963e-12,399.65867604256925,386.1720495552375,0.700558021310961,0.720863807717736,0.7107330332378882,3.163800290684617e-10,0.6177449443404652,1.2744545157235263,0.6652176688143642,0.5982098370189032
S001,S001R08.edf,Derecha,3.2488615195898617e-11,2.913537756586004e-11,1.90872464435578e-11,6.7034787648197e-12,7.540970423015305e-12,6.902059757773417e-12,706.1463542817739,496.2469676737143,0.6606167393144998,0.6758674048834389,0.7066871115269616,3.72004381953797e-10,0.5668500538238753,1.342275961620756,0.8329479851337586,0.5286070850856628
S001,S001R08.edf,Reposo,3.754186878132275e-11,3.265320064373046e-11,2.537562869284393e-11,1.3920224825082812e-11,1.1817596338440766e-11,8.66112553014174e-12,494.85236517507,496.16931865519183,0.7181562884479609,0.7127631372350856,0.7092852465092557,4.830799757016817e-10,0.6282842450196381,1.3111118990718815,0.7996901124884236,0.5208113940601106
S001,S001R08.edf,Izquierda,1.4320908321792719e-11,1.3224413813758199e-11,1.2150666750817562e-11,7.791311035241709e-12,8.760357098339955e-12,7.220895962294362e-12,404.69952776743,346.58856207880905,0.7170628087305224,0.7219084794605377,0.7204657836399856,2.7533275058742683e-10,0.6155903640851335,1.2763740610525875,0.5856979895215058,0.618937872168133
S001,S001R08.edf,Reposo,4.862555329835779e-11,4.264240935079506e-11,3.281386207936726e-11,1.0067460858279744e-11,1.1303161302537519e-11,5.78788400202304e-12,691.352632981076,670.9930039054348,0.6891917095600415,0.6935944650329521,0.6743402470613112,4.94725743401877e-10,0.5846034634207974,1.340910705684846,0.7606485459995018,0.5980010065462483
S001,S001R08.edf,Izquierda,3.560566336436321e-11,3.0505375660279164e-11,2.1303466577506094e-11,1.2000698435999527e-11,1.164414728383029e-11,8.248711684790359e-12,494.538144759769,432.60804142669673,0.6749383783022287,0.6977245871538565,0.6910882901042893,5.03450879186446e-10,0.574944360225129,1.3188330042738698,0.6961542467112032,0.5710876103177083
S001,S001R08.edf,Reposo,2.0587741459561785e-11,2.1745927550153738e-11,1.7921844989264204e-11,9.324399512916423e-12,9.459643177973867e-12,6.105194436353016e-12,432.73348276620663,505.1270712797809,0.7083693049764582,0.7200933909416393,0.698181797535594,3.5800322760279287e-10,0.6119887808581388,1.2773740337080872,0.6422998245436303,0.6067571470290326
S001,S001R08.edf,Derecha,3.68231989958928e-11,3.8374803084122335e-11,2.874895545256273e-11,1.1013552414246616e-11,9.52257450240453e-12,8.019359221584425e-12,600.7291223200327,628.1816574319313,0.6947157400908193,0.6853736511330829,0.6916345643535666,4.016538399725173e-10,0.605554235539928,1.2693066383558331,0.8469994812409456,0.6231444655023554
S001,S001R08.edf,Reposo,4.7999107646608135e-11,4.6493113288301375e-11,3.810361243204568e-11,1.2953803579203671e-11,1.690835417726528e-11,7.85581522072161e-12,650.6707368941218,727.8481566288012,0.6970638593244648,0.7296640696236857,0.6951705066056721,4.865472832602898e-10,0.6232471731981007,1.33106914043034,0.6651492830428066,0.5215156958061709
S001,S001R08.edf,Derecha,2.8596292383649614e-11,3.2588546600422135e-11,2.5619119953279828e-11,8.192796696525854e-12,9.203933915810353e-12,5.289633921812998e-12,568.7174426555573,662.0039333982462,0.69490462705495,0.7026402109891502,0.6681856724611708,3.7014588843979473e-10,0.5875609645739869,1.3275131392414201,0.7622164312882767,0.5905149064782124
S001,S001R08.edf,Reposo,2.917403713380552e-11,2.7307068107421262e-11,2.1956530209142234e-11,1.1581389904250967e-11,1.7422357509184503e-11,7.961102892373903e-12,486.9859080394904,496.7703780550936,0.7068925311861128,0.7319168437419891,0.715117658890126,3.9469775810860675e-10,0.6193929976171987,1.3279580238622102,0.48787290317567983,0.6391632985470205
S001,S001R08.edf,Izquierda,1.959621664904441e-11,1.79406136728695e-11,1.4797270043004103e-11,8.05973153434324e-12,8.481343817002778e-12,6.446510193190456e-12,485.6103953835812,473.6799336697268,0.7059224254653201,0.719330496814357,0.7169212285968836,2.934429163277723e-10,0.624719908145249,1.2868773047034803,0.7396720914945477,0.5811701707866365
S001,S001R08.edf,Reposo,3.016308358364547e-11,2.987586194137347e-11,2.373536927449048e-11,7.043637661796483e-12,6.743955452146965e-12,5.105402657691486e-12,671.64234844448,659.8422431690851,0.6896445282244654,0.6913033188472535,0.6774187904681314,3.54632283351672e-10,0.595530666256876,1.341966968055622,0.6515582755569506,0.6130787709956657
S001,S001R08.edf,Izquierda,1.9648766987205303e-11,1.8104699867367582e-11,1.340113314918035e-11,7.0532920540418045e-12,6.624188059636424e-12,4.5080016981836745e-12,518.6974391421303,543.711280508616,0.7134173136248131,0.7177624217306984,0.7183954126123535,2.78926152049668e-10,0.6107491056794551,1.3100136675907474,0.6819359534383221,0.5288277076489726
S001,S001R11.edf,Reposo,2.4082176945514523e-11,2.2470235597506895e-11,2.1986008449783693e-11,9.062404495346496e-12,7.736120277251814e-12,6.124942844254316e-12,523.8317424553811,594.9332693168907,0.7219595202073653,0.7123176768643567,0.6983992690632992,2.7362743132117876e-10,0.6481418740603526,1.2959141840592205,0.6756553295931311,0.596614900224446
S001,S001R11.edf,Izquierda,1.996445068879217e-11,2.3525207545814986e-11,1.521718650112047e-11,8.117674721214606e-12,8.886430635401815e-12,7.645682033178958e-12,472.9458872367009,424.6099262460142,0.7135590583579775,0.7053828546520166,0.7088719047786826,2.952981748543975e-10,0.6199124868277924,1.3041986606072558,0.5729988048365615,0.7511954402457746
S001,S001R11.edf,Reposo,4.735885323251905e-11,3.829798604369284e-11,2.103300145166318e-11,9.04044218231201e-12,9.20713572687768e-12,6.7692073543022884e-12,731.9119066267195,546.1993134469393,0.6871579856347567,0.6908335455714066,0.697341669123766,4.2927082027433217e-10,0.6087254776939143,1.3220386621635996,0.7579720913710678,0.6086706307991724
S001,S001R11.edf,Derecha,1.640007247168434e-11,2.326561406069572e-11,1.64062221008542e-11,7.611171004101529e-12,8.327090076646042e-12,6.162538221534702e-12,446.3017828910252,504.8464762574274,0.7111162041328594,0.706249680380381,0.7187263720955848,2.811395285004868e-10,0.6629792657559146,1.2855964840915515,0.6157762530807465,0.5620557249299252
S001,S001R11.edf,Reposo,5.2469931539424737e-11,4.936047247073802e-11,3.6982714010063086e-11,1.1261619100542887e-11,1.271590962099142e-11,7.779568103519417e-12,684.4400359352901,704.8877163673802,0.6898180695438283,0.7129829063918599,0.7063727916980168,5.571747440036987e-10,0.5815570598700525,1.3256203665999582,0.8390167641754964,0.652259431564266
S001,S001R11.edf,Derecha,2.2893281155483603e-11,3.170834551423556e-11,2.2358897589248902e-11,9.940347074826364e-12,1.6965424792863786e-11,6.672387790508974e-12,425.89591314323786,536.6301523157701,0.7200604937877991,0.7092174670349584,0.714708491426978,3.7074270926702567e-10,0.6533375527260316,1.2858898221723924,0.7084173509607146,0.6934886481266154
S001,S001R11.edf,Reposo,3.7279373187733105e-11,3.180699774871979e-11,2.45017015156279e-11,1.558755953749901e-11,1.2905666570347076e-11,1.0367495675638622e-11,492.26608516732273,469.3029442863571,0.7148231207352185,0.7324643604222456,0.7195013714990662,5.33436083196842e-10,0.6186458790494019,1.285978666478055,0.6315346016250692,0.498857836274471
S001,S001R11.edf,Izquierda,4.4180684026560805e-11,4.448796569756171e-11,2.4926971007535164e-11,1.0669105873818875e-11,1.3488675234752366e-11,1.0719615275773023e-11,624.8426971303662,455.0317871994639,0.6697609321431545,0.6805806179873475,0.6947836401737485,5.141289345407189e-10,0.5871832989610025,1.32053985449406,0.6308579874823245,0.5971542326366438
S001,S001R11.edf,Reposo,3.982936548502446e-11,2.787847257442236e-11,2.1632416349163915e-11,8.586634350628906e-12,8.078296207150374e-12,8.996545542920264e-12,684.6112989548956,507.70984830159875,0.6629640998516766,0.7033332348391695,0.7160759773012504,3.9101845170810654e-10,0.6090450737296533,1.2837789496886232,0.5545299365672695,0.5002074612340172
